Fluxo máximo: 13486
82503-->536184 / capacidade = 485, fluxo = 17
83256-->731611 / capacidade = 362, fluxo = 181
84530-->815897 / capacidade = 250, fluxo = 49
84962-->233561 / capacidade = 159, fluxo = 29
85583-->319667 / capacidade = 315, fluxo = 64
88175-->358162 / capacidade = 329, fluxo = 52
88207-->2 / capacidade = 462, fluxo = 46
88521-->241914 / capacidade = 451, fluxo = 6
88521-->361798 / capacidade = 369, fluxo = 204
88521-->377432 / capacidade = 132, fluxo = 28
88521-->750769 / capacidade = 41, fluxo = 41
88521-->988861 / capacidade = 106, fluxo = 106
89441-->130541 / capacidade = 499, fluxo = 55
89441-->298457 / capacidade = 120, fluxo = 84
89903-->127338 / capacidade = 362, fluxo = 88
89903-->127381 / capacidade = 261, fluxo = 40
89903-->386502 / capacidade = 378, fluxo = 25
91331-->2 / capacidade = 263, fluxo = 263
92004-->585898 / capacidade = 206, fluxo = 38
92841-->641160 / capacidade = 339, fluxo = 28
94087-->2 / capacidade = 157, fluxo = 157
94136-->335904 / capacidade = 232, fluxo = 16
94136-->495125 / capacidade = 237, fluxo = 40
94136-->654650 / capacidade = 271, fluxo = 2
94136-->742525 / capacidade = 267, fluxo = 113
94136-->753271 / capacidade = 442, fluxo = 62
94136-->809801 / capacidade = 228, fluxo = 122
96620-->770245 / capacidade = 128, fluxo = 21
98744-->400526 / capacidade = 107, fluxo = 14
98813-->449868 / capacidade = 299, fluxo = 28
100722-->245481 / capacidade = 301, fluxo = 31
102099-->381390 / capacidade = 351, fluxo = 75
102319-->348905 / capacidade = 144, fluxo = 58
103609-->529434 / capacidade = 346, fluxo = 31
105926-->957895 / capacidade = 447, fluxo = 30
107107-->243506 / capacidade = 123, fluxo = 32
107217-->395870 / capacidade = 273, fluxo = 85
107937-->776134 / capacidade = 5, fluxo = 5
108866-->795167 / capacidade = 103, fluxo = 12
108877-->745949 / capacidade = 66, fluxo = 66
109431-->767755 / capacidade = 231, fluxo = 45
112079-->924061 / capacidade = 469, fluxo = 70
112669-->899239 / capacidade = 324, fluxo = 14
113120-->171450 / capacidade = 330, fluxo = 58
113524-->576112 / capacidade = 2, fluxo = 2
114726-->778710 / capacidade = 434, fluxo = 117
115216-->165623 / capacidade = 156, fluxo = 79
116222-->444714 / capacidade = 1, fluxo = 1
116954-->441129 / capacidade = 143, fluxo = 47
116954-->832461 / capacidade = 133, fluxo = 52
117668-->910781 / capacidade = 183, fluxo = 4
118160-->960448 / capacidade = 452, fluxo = 1
118464-->646953 / capacidade = 64, fluxo = 8
119523-->2 / capacidade = 420, fluxo = 420
120078-->565957 / capacidade = 148, fluxo = 63
120152-->448699 / capacidade = 407, fluxo = 108
121986-->472671 / capacidade = 392, fluxo = 57
124079-->628804 / capacidade = 263, fluxo = 22
124239-->445431 / capacidade = 446, fluxo = 66
125530-->27179 / capacidade = 422, fluxo = 9
126056-->55915 / capacidade = 223, fluxo = 188
126505-->328103 / capacidade = 392, fluxo = 14
126505-->385054 / capacidade = 244, fluxo = 65
126508-->903301 / capacidade = 170, fluxo = 79
126793-->532036 / capacidade = 349, fluxo = 27
127338-->228938 / capacidade = 403, fluxo = 88
127346-->304686 / capacidade = 54, fluxo = 8
127381-->889062 / capacidade = 40, fluxo = 40
127620-->50229 / capacidade = 218, fluxo = 91
127620-->362912 / capacidade = 131, fluxo = 120
128161-->280514 / capacidade = 334, fluxo = 1
128291-->20910 / capacidade = 70, fluxo = 33
130048-->107937 / capacidade = 421, fluxo = 5
130413-->570073 / capacidade = 279, fluxo = 8
130541-->547612 / capacidade = 240, fluxo = 53
130541-->674017 / capacidade = 167, fluxo = 2
133153-->850226 / capacidade = 79, fluxo = 9
133450-->725313 / capacidade = 11, fluxo = 11
133543-->63574 / capacidade = 251, fluxo = 93
134688-->394069 / capacidade = 3, fluxo = 3
138065-->591885 / capacidade = 48, fluxo = 26
138065-->677062 / capacidade = 397, fluxo = 102
138782-->107107 / capacidade = 372, fluxo = 32
138782-->736457 / capacidade = 152, fluxo = 127
138832-->924061 / capacidade = 153, fluxo = 94
140400-->798982 / capacidade = 495, fluxo = 136
140987-->884858 / capacidade = 320, fluxo = 7
141986-->400455 / capacidade = 81, fluxo = 9
142116-->924130 / capacidade = 101, fluxo = 4
143144-->574163 / capacidade = 5, fluxo = 5
143373-->149781 / capacidade = 38, fluxo = 26
143373-->489812 / capacidade = 244, fluxo = 46
144220-->344554 / capacidade = 445, fluxo = 16
144220-->364026 / capacidade = 70, fluxo = 4
145009-->367327 / capacidade = 147, fluxo = 10
146852-->873827 / capacidade = 9, fluxo = 9
